result_ID,race_ID,driver_ID,constructor_ID,q1_time,q2_time,q3_time,starting_position,race_position,points,total_laps,total_time,total_time_ms,fastest_lap,status
23967,998,815,10,01:28.2,01:27.9,,12,10,1,52,34.708,5284492,01:33.5,Finished
23968,998,817,9,01:28.0,01:27.4,01:27.1,6,5,10,52,9.5,5259284,01:31.6,Finished
23969,998,822,131,01:27.0,01:26.4,01:26.2,4,4,12,52,8.883,5258667,01:31.4,Finished
23970,998,825,210,01:28.1,01:27.7,01:27.2,7,9,2,52,33.188,5282972,01:33.6,Finished
23971,998,828,15,01:28.2,01:28.4,,15,18,0,31,,,01:33.7,Accident
23972,998,830,9,01:27.3,01:27.0,01:26.6,5,15,0,46,,,01:32.0,Brakes
23973,998,832,4,01:28.5,,,16,17,0,37,,,01:34.6,Collision
23974,998,838,1,01:29.1,,,17,11,0,52,35.774,5285558,01:33.6,Finished
23975,998,839,10,01:28.3,01:27.8,01:28.2,10,7,6,52,29.93,5279714,01:33.6,Finished
23976,998,840,3,,,,19,12,0,52,38.106,5287890,01:33.9,Finished
23977,998,842,5,01:28.4,01:28.3,,14,13,0,52,39.129,5288913,01:33.5,Finished
23978,998,843,5,,,,0,20,0,1,,,,Power Unit
23979,998,844,15,01:28.0,01:27.8,01:27.9,9,19,0,18,,,01:35.2,Tyre
23980,998,845,3,01:29.3,,,18,14,0,52,48.113,5297897,01:34.6,Finished
23981,999,1,131,01:13.0,,,14,1,25,67,32:29.8,5549845,01:15.5,Finished
23982,999,4,1,01:13.6,01:13.7,,11,16,0,65,,,01:17.7,Retired
23983,999,8,6,01:12.5,01:12.3,01:11.5,3,3,15,67,6.732,5556577,01:16.0,Finished
23984,999,20,6,01:12.5,01:12.5,01:11.2,1,18,0,51,,,01:17.3,Accident
23985,999,154,210,01:13.0,01:12.7,01:12.5,6,6,8,67,28.871,5578716,01:16.7,Finished
23986,999,807,4,01:13.5,01:12.9,01:12.6,7,5,10,67,26.609,5576454,01:17.9,Finished
23987,999,815,10,01:13.4,01:13.1,01:12.8,10,7,6,67,30.556,5580401,01:17.9,Finished
23988,999,817,9,01:13.3,,,20,20,0,27,,,01:18.3,Engine
23989,999,822,131,01:13.0,01:12.2,01:11.4,2,2,18,67,4.535,5554380,01:15.7,Finished
23990,999,825,210,01:13.1,01:12.5,01:12.2,5,11,0,67,34.919,5584764,01:17.7,Finished
23991,999,828,15,01:13.6,01:13.7,,13,9,2,67,32.362,5582207,01:17.7,Finished
23992,999,830,9,01:13.1,01:12.2,01:11.8,4,4,12,67,7.654,5557499,01:15.9,Finished
23993,999,832,4,01:13.3,01:13.0,01:12.7,8,12,0,67,43.069,5592914,01:17.4,Finished
23994,999,838,1,01:14.4,,,19,13,0,67,46.617,5596462,01:17.5,Finished
23995,999,839,10,01:13.7,,,15,8,4,67,31.75,5581595,01:17.9,Finished
23996,999,840,3,01:14.2,,,18,17,0,53,,,01:18.9,Engine
23997,999,842,5,01:13.7,,,16,14,0,66,,,01:17.8,+1 Lap
23998,999,843,5,01:14.0,,,17,10,1,67,34.197,5584042,01:17.7,Finished
23999,999,844,15,01:13.1,01:13.0,01:12.7,9,15,0,66,,,01:17.9,+1 Lap
24000,999,845,3,01:13.7,01:13.7,,12,19,0,51,,,01:18.9,Engine
24001,1000,1,131,01:17.4,01:31.2,01:35.7,1,1,25,70,37:16.4,5836427,01:21.1,Finished
24002,1000,4,1,01:18.2,01:35.2,,11,8,4,69,,,01:22.1,+1 Lap
24003,1000,8,6,01:17.5,01:32.8,01:36.2,3,3,15,70,20.101,5856528,01:20.3,Finished
24004,1000,20,6,01:16.7,01:28.6,01:36.2,4,2,18,70,17.123,5853550,01:20.1,Finished
24005,1000,154,210,01:17.9,01:33.7,01:40.6,10,10,1,69,,,01:22.6,+1 Lap
24006,1000,807,4,01:17.9,01:36.5,,13,12,0,69,,,01:21.3,+1 Lap
24007,1000,815,10,01:19.2,,,19,14,0,69,,,01:23.3,+1 Lap
24008,1000,817,9,01:18.5,01:36.4,,12,4,12,70,46.419,5882846,01:20.0,Finished
24009,1000,822,131,01:17.1,01:32.1,01:35.9,2,5,10,70,60,5896427,01:21.7,Finished
24010,1000,825,210,01:18.3,01:33.0,01:39.9,9,7,6,69,,,01:21.3,+1 Lap
24011,1000,828,15,01:18.6,01:37.1,,14,15,0,68,,,01:23.7,+2 Laps
24012,1000,830,9,01:16.9,01:31.2,01:38.0,7,19,0,5,,,01:24.0,Power loss
24013,1000,832,4,01:17.8,01:30.8,01:36.7,5,9,2,69,,,01:22.8,+1 Lap
24014,1000,838,1,01:18.8,,,16,18,0,49,,,01:23.1,Gearbox
24015,1000,839,10,01:19.1,,,18,13,0,69,,,01:22.9,+1 Lap
24016,1000,840,3,01:18.6,,,15,17,0,68,,,01:22.7,+2 Laps
24017,1000,842,5,01:18.6,01:31.3,01:37.6,6,6,8,70,73.273,5909700,01:21.7,Finished
24018,1000,843,5,01:18.4,01:32.6,01:38.1,8,11,0,69,,,01:22.6,+1 Lap
24019,1000,844,15,01:18.8,,,17,20,0,0,,,,Suspension
24020,1000,845,3,01:19.3,,,20,16,0,68,,,01:23.7,+2 Laps
24021,1001,1,131,01:43.0,01:41.6,01:58.2,1,2,18,44,11.061,5025537,01:46.7,Finished
24022,1001,4,1,01:44.9,,,15,19,0,0,,,,Accident
24023,1001,8,6,01:42.6,01:41.5,02:02.7,6,17,0,8,,,01:54.3,Brakes
24024,1001,20,6,01:43.0,01:41.5,01:58.9,2,1,25,44,23:34.5,5014476,01:46.6,Finished
24025,1001,154,210,01:43.6,01:43.0,02:02.1,5,7,6,44,85.953,5100429,01:48.3,Finished
24026,1001,807,4,01:44.1,,,20,20,0,0,,,,Accident
24027,1001,815,10,01:44.0,01:43.0,02:01.9,4,5,10,44,71.023,5085499,01:48.1,Finished
24028,1001,817,9,01:43.6,01:43.1,02:02.9,8,16,0,28,,,01:49.2,Retired
24029,1001,822,131,01:42.8,01:42.2,,19,4,12,44,68.605,5083081,01:46.3,Finished
24030,1001,825,210,01:43.8,01:43.3,02:04.9,9,8,4,44,87.639,5102115,01:47.9,Finished
24031,1001,828,15,01:43.8,01:44.3,,13,10,1,43,,,01:48.7,+1 Lap
24032,1001,830,9,01:43.2,01:42.6,02:02.8,7,3,15,44,31.372,5045848,01:46.9,Finished
24033,1001,832,4,01:44.5,,,14,11,0,43,,,01:48.7,+1 Lap
24034,1001,838,1,01:45.3,,,18,15,0,43,,,01:49.0,+1 Lap
24035,1001,839,10,01:44.0,01:43.3,02:01.9,3,6,8,44,79.52,5093996,01:48.1,Finished
24036,1001,840,3,01:45.1,,,17,13,0,43,,,01:49.3,+1 Lap
24037,1001,842,5,01:44.2,01:43.8,,10,9,2,44,105.892,5120368,01:48.6,Finished
24038,1001,843,5,01:44.2,01:43.9,,11,14,0,43,,,01:48.8,+1 Lap
24039,1001,844,15,01:43.7,01:44.1,,12,18,0,0,,,,Accident
24040,1001,845,3,01:45.0,,,16,12,0,43,,,01:49.1,+1 Lap
24041,1002,1,131,01:20.8,01:19.8,01:19.3,3,1,25,53,16:54.5,4614484,01:22.5,Finished
24042,1002,4,1,01:21.8,01:22.6,,13,18,0,9,,,01:25.2,Engine
24043,1002,8,6,01:20.7,01:19.8,01:19.1,1,2,18,53,8.705,4623189,01:23.5,Finished
24044,1002,20,6,01:20.5,01:19.6,01:19.3,2,4,12,53,16.151,4630635,01:22.5,Finished
24045,1002,154,210,01:21.9,01:21.2,01:20.9,6,20,0,53,56.32,4670804,,Disqualified
24046,1002,807,4,01:21.8,,,20,13,0,52,,,01:24.8,+1 Lap
24047,1002,815,10,01:21.9,,,14,7,6,53,58.678,4673162,01:24.2,Finished
24048,1002,817,9,01:21.3,,,19,17,0,23,,,01:25.7,Engine
24049,1002,822,131,01:21.4,01:20.4,01:19.7,4,3,15,53,14.066,4628550,01:22.9,Finished
24050,1002,825,210,01:21.8,01:21.7,,11,16,0,52,,,01:23.8,+1 Lap
24051,1002,828,15,01:22.0,,,18,15,0,52,,,01:24.8,+1 Lap
24052,1002,830,9,01:21.4,01:20.3,01:20.6,5,5,10,53,18.208,4632692,01:23.6,Finished
24053,1002,832,4,01:21.7,01:21.6,01:21.0,7,8,4,53,78.14,4692624,01:23.5,Finished
24054,1002,838,1,01:22.1,,,17,12,0,52,,,01:24.5,+1 Lap
24055,1002,839,10,01:21.6,01:21.3,01:21.1,8,6,8,53,57.761,4672245,01:24.2,Finished
24056,1002,840,3,01:21.8,01:21.5,01:21.6,10,9,2,52,,,01:24.1,+1 Lap
24057,1002,842,5,01:21.8,01:21.7,01:21.3,9,14,0,52,,,01:24.1,+1 Lap
24058,1002,843,5,01:21.9,,,16,19,0,0,,,01:27.0,Brakes
24059,1002,844,15,01:21.9,,,15,11,0,52,,,01:23.8,+1 Lap
24060,1002,845,3,01:21.8,01:21.7,,12,10,1,52,,,01:24.6,+1 Lap
24061,1003,1,131,01:39.4,01:37.3,01:36.0,1,1,25,61,51:11.6,6671611,01:42.9,Finished
24062,1003,4,1,01:39.0,01:38.6,,11,7,6,61,103.011,6774622,01:43.2,Finished
24063,1003,8,6,01:38.5,01:37.2,01:36.8,5,5,10,61,53.001,6724612,01:44.7,Finished
24064,1003,20,6,01:38.2,01:37.9,01:36.6,3,3,15,61,39.945,6711556,01:44.7,Finished
24065,1003,154,210,01:38.7,01:38.4,01:38.3,8,15,0,60,,,01:45.9,+1 Lap
24066,1003,807,4,01:38.9,01:38.5,01:38.6,10,10,1,60,,,01:46.1,+1 Lap
24067,1003,815,10,01:38.8,01:38.3,01:38.0,7,16,0,60,,,01:45.4,+1 Lap
24068,1003,817,9,01:38.2,01:37.4,01:37.0,6,6,8,61,53.982,6725593,01:43.1,Finished
24069,1003,822,131,01:39.3,01:37.3,01:36.7,4,4,12,61,51.93,6723541,01:44.7,Finished
24070,1003,825,210,01:39.6,,,16,18,0,59,,,01:41.9,+2 Laps
24071,1003,828,15,01:39.4,01:39.5,,14,11,0,60,,,01:45.2,+1 Lap
24072,1003,830,9,01:38.8,01:37.2,01:36.3,2,2,18,61,8.961,6680572,01:43.3,Finished
24073,1003,832,4,01:39.1,01:38.7,,12,8,4,60,,,01:45.2,+1 Lap
24074,1003,838,1,01:39.9,,,18,12,0,60,,,01:45.6,+1 Lap
24075,1003,839,10,01:38.9,01:38.5,01:38.4,9,20,0,0,,,,Collision
24076,1003,840,3,01:41.3,,,20,14,0,60,,,01:46.0,+1 Lap
24077,1003,842,5,01:39.6,01:39.7,,15,13,0,60,,,01:46.1,+1 Lap
24078,1003,843,5,01:39.8,,,17,17,0,60,,,01:44.9,+1 Lap
24079,1003,844,15,01:39.2,01:38.7,,13,9,2,60,,,01:45.2,+1 Lap
24080,1003,845,3,01:41.3,,,19,19,0,59,,,01:45.9,+2 Laps
24081,1004,1,131,01:32.4,01:32.6,01:31.5,2,1,25,53,27:25.2,5245181,01:35.9,Finished
24082,1004,4,1,01:35.5,,,16,14,0,52,,,01:39.6,+1 Lap
24083,1004,8,6,01:33.3,01:33.1,01:32.2,4,4,12,53,16.543,5261724,01:36.6,Finished
24084,1004,20,6,01:33.5,01:33.0,01:31.9,3,3,15,53,7.487,5252668,01:36.0,Finished
24085,1004,154,210,01:34.0,01:33.5,01:33.7,9,11,0,52,,,01:38.2,+1 Lap
24086,1004,807,4,01:34.7,,,12,12,0,52,,,01:39.1,+1 Lap
24087,1004,815,10,01:34.1,01:33.9,01:33.6,8,10,1,52,,,01:38.3,+1 Lap
24088,1004,817,9,01:33.2,,,18,6,8,53,80.451,5325632,01:36.3,Finished
24089,1004,822,131,01:33.0,01:32.7,01:31.4,1,2,18,53,2.545,5247726,01:35.9,Finished
24090,1004,825,210,01:34.1,01:33.7,01:33.2,5,8,4,52,,,01:38.0,+1 Lap
24091,1004,828,15,01:34.2,01:34.0,01:35.2,10,13,0,52,,,01:37.9,+1 Lap
24092,1004,830,9,01:33.0,,,19,5,10,53,31.016,5276197,01:36.3,Finished
24093,1004,832,4,01:34.6,,,11,17,0,51,,,01:39.7,+2 Laps
24094,1004,838,1,01:36.0,,,15,16,0,51,,,01:39.9,+2 Laps
24095,1004,839,10,01:34.3,01:33.6,01:33.4,6,9,2,52,,,01:38.4,+1 Lap
24096,1004,840,3,01:36.4,,,14,15,0,52,,,01:39.4,+1 Lap
24097,1004,842,5,01:34.4,,,17,19,0,4,,,01:44.1,Brakes
24098,1004,843,5,01:35.0,,,20,20,0,4,,,01:45.9,Brakes
24099,1004,844,15,01:33.9,01:33.5,01:33.4,7,7,6,53,98.39,5343571,01:38.1,Finished
24100,1004,845,3,01:35.6,,,13,18,0,51,,,01:39.8,+2 Laps
24101,1005,1,131,01:28.7,01:28.0,01:27.8,1,1,25,53,27:17.1,5237062,01:32.8,Finished
24102,1005,4,1,01:30.6,,,18,14,0,52,,,01:33.9,+1 Lap
24103,1005,8,6,01:29.6,01:28.6,01:29.5,4,5,10,53,50.998,5288060,01:34.2,Finished
24104,1005,20,6,01:29.0,01:28.3,01:32.2,8,6,8,53,69.873,5306935,01:32.3,Finished
24105,1005,154,210,01:29.7,01:29.7,01:29.8,5,8,4,53,87.198,5324260,01:34.8,Finished
24106,1005,807,4,01:30.4,,,16,19,0,37,,,01:34.9,Engine
24107,1005,815,10,01:30.2,01:29.6,01:37.2,9,7,6,53,79.379,5316441,01:34.1,Finished
24108,1005,817,9,01:29.8,,,15,4,12,53,19.495,5256557,01:33.2,Finished
24109,1005,822,131,01:29.3,01:28.0,01:28.1,2,2,18,53,12.919,5249981,01:33.1,Finished
24110,1005,825,210,01:30.2,01:30.2,,12,20,0,8,,,01:39.9,Collision damage
24111,1005,828,15,01:31.2,,,20,12,0,52,,,01:36.3,+1 Lap
24112,1005,830,9,01:29.5,01:28.8,01:29.1,3,3,15,53,14.295,5251357,01:33.4,Finished
24113,1005,832,4,01:30.2,01:30.5,,13,10,1,52,,,01:34.2,+1 Lap
24114,1005,838,1,01:31.0,,,19,15,0,52,,,01:35.0,+1 Lap
24115,1005,839,10,01:29.9,01:29.5,01:30.1,11,9,2,53,88.055,5325117,01:34.7,Finished
24116,1005,840,3,01:30.3,01:30.7,,14,17,0,52,,,01:33.4,+1 Lap
24117,1005,842,5,01:30.1,01:29.8,01:30.1,7,11,0,52,,,01:34.1,+1 Lap
24118,1005,843,5,01:30.2,01:29.8,01:30.0,6,13,0,52,,,01:34.9,+1 Lap
24119,1005,844,15,01:29.7,01:29.9,,10,18,0,38,,,01:34.5,Mechanical
24120,1005,845,3,01:30.4,,,17,16,0,52,,,01:34.0,+1 Lap
24121,1006,1,131,01:34.1,01:33.5,01:32.2,1,3,15,56,2.342,5660985,01:37.4,Finished
24122,1006,4,1,01:35.3,,,13,18,0,1,,,01:40.9,Collision
24123,1006,8,6,01:34.7,01:32.9,01:32.3,2,1,25,56,34:18.6,5658643,01:38.5,Finished
24124,1006,20,6,01:34.6,01:33.1,01:32.3,5,4,12,56,18.222,5676865,01:38.3,Finished
24125,1006,154,210,01:34.9,01:34.4,01:34.3,8,17,0,2,,,01:42.0,Collision damage
24126,1006,807,4,01:34.9,01:34.6,01:34.2,7,6,8,56,87.21,5745853,01:39.5,Finished
24127,1006,815,10,01:35.2,01:34.5,01:34.6,10,8,4,56,101.08,5759723,01:40.0,Finished
24128,1006,817,9,01:34.8,01:34.2,01:33.5,4,16,0,8,,,01:40.4,Battery
24129,1006,822,131,01:34.5,01:33.7,01:32.6,3,5,10,56,24.744,5683387,01:38.5,Finished
24130,1006,825,210,01:35.0,01:34.7,,12,20,0,56,100.657,5759300,,Disqualified
24131,1006,828,15,01:35.5,,,16,10,1,55,,,01:39.6,+1 Lap
24132,1006,830,9,01:34.8,,,18,2,18,56,1.281,5659924,01:38.2,Finished
24133,1006,832,4,01:34.9,01:34.6,,11,7,6,56,94.994,5753637,01:39.9,Finished
24134,1006,838,1,01:35.7,,,17,11,0,55,,,01:39.9,+1 Lap
24135,1006,839,10,01:34.9,01:34.5,01:34.1,6,19,0,56,99.288,5757931,,Disqualified
24136,1006,840,3,01:35.5,,,15,14,0,54,,,01:39.6,+2 Laps
24137,1006,842,5,01:34.9,,,19,12,0,55,,,01:40.1,+1 Lap
24138,1006,843,5,01:35.2,,,20,9,2,55,,,01:39.0,+1 Lap
24139,1006,844,15,01:35.1,01:34.3,01:34.4,9,15,0,31,,,01:40.5,Collision damage
24140,1006,845,3,01:35.4,,,14,13,0,55,,,01:39.2,+1 Lap
24141,1007,1,131,01:15.7,01:15.6,01:14.9,3,4,12,71,78.738,5987589,01:20.7,Finished
24142,1007,4,1,01:16.9,01:16.9,,12,20,0,3,,,01:24.2,Engine
24143,1007,8,6,01:16.4,01:16.0,01:15.3,6,3,15,71,49.914,5958765,01:20.3,Finished
24144,1007,20,6,01:16.1,01:15.7,01:15.0,4,2,18,71,17.316,5926167,01:19.5,Finished
24145,1007,154,210,01:16.9,,,18,16,0,68,,,01:21.4,+3 Laps
24146,1007,807,4,01:16.5,01:16.1,01:15.8,7,6,8,69,,,01:20.6,+2 Laps
24147,1007,815,10,01:16.2,01:17.2,,13,18,0,38,,,01:23.5,Brakes
24148,1007,817,9,01:15.9,01:15.8,01:14.8,1,17,0,61,,,01:19.5,Engine
24149,1007,822,131,01:15.6,01:15.9,01:15.2,5,5,10,70,,,01:18.7,+1 Lap
24150,1007,825,210,01:17.6,,,16,15,0,69,,,01:21.9,+2 Laps
24151,1007,828,15,01:16.7,01:16.6,01:16.5,10,9,2,69,,,01:22.4,+2 Laps
24152,1007,830,9,01:15.8,01:15.6,01:14.8,2,1,25,71,38:28.9,5908851,01:19.2,Finished
24153,1007,832,4,01:16.8,01:16.2,01:16.1,8,19,0,28,,,01:22.4,Suspension
24154,1007,838,1,01:17.0,,,15,8,4,69,,,01:21.9,+2 Laps
24155,1007,839,10,01:16.3,01:16.8,,11,11,0,69,,,01:22.6,+2 Laps
24156,1007,840,3,01:17.7,,,17,12,0,69,,,01:23.0,+2 Laps
24157,1007,842,5,01:16.8,,,20,10,1,69,,,01:22.8,+2 Laps
24158,1007,843,5,01:16.7,01:17.2,,14,14,0,69,,,01:22.4,+2 Laps
24159,1007,844,15,01:16.9,01:16.3,01:16.2,9,7,6,69,,,01:20.5,+2 Laps
24160,1007,845,3,01:17.9,,,19,13,0,69,,,01:22.6,+2 Laps
24161,1008,1,131,01:08.5,01:07.8,01:07.3,1,1,25,71,27:09.1,5229066,01:11.8,Finished
24162,1008,4,1,01:09.4,,,17,17,0,69,,,01:12.6,+2 Laps
24163,1008,8,6,01:08.5,01:08.0,01:07.5,4,3,15,71,4.764,5233830,01:11.8,Finished
24164,1008,20,6,01:08.5,01:07.8,01:07.4,2,6,8,71,26.997,5256063,01:10.8,Finished
24165,1008,154,210,01:08.7,01:08.2,01:08.5,8,8,4,71,51.23,5280296,01:12.4,Finished
24166,1008,807,4,01:09.0,01:08.8,,13,19,0,32,,,01:14.0,Overheating
24167,1008,815,10,01:09.2,01:08.7,,12,10,1,70,,,01:12.5,+1 Lap
24168,1008,817,9,01:08.5,01:08.1,01:07.8,11,4,12,71,5.193,5234259,01:11.3,Finished
24169,1008,822,131,01:08.5,01:07.7,01:07.4,3,5,10,71,22.943,5252009,01:10.5,Finished
24170,1008,825,210,01:08.5,01:08.7,,10,9,2,71,52.857,5281923,01:12.2,Finished
24171,1008,828,15,01:08.8,01:08.6,01:08.3,6,20,0,20,,,01:15.3,Collision
24172,1008,830,9,01:08.2,01:08.0,01:07.8,5,2,18,71,1.469,5230535,01:11.6,Finished
24173,1008,832,4,01:09.3,,,15,12,0,70,,,01:12.2,+1 Lap
24174,1008,838,1,01:09.6,,,20,14,0,70,,,01:13.0,+1 Lap
24175,1008,839,10,01:09.3,01:08.8,,18,15,0,70,,,01:12.4,+1 Lap
24176,1008,840,3,01:09.4,,,19,18,0,69,,,01:11.8,+2 Laps
24177,1008,842,5,01:09.0,01:08.6,01:09.0,9,13,0,70,,,01:13.8,+1 Lap
24178,1008,843,5,01:09.3,,,16,11,0,70,,,01:12.9,+1 Lap
24179,1008,844,15,01:08.7,01:08.3,01:08.5,7,7,6,71,44.199,5273265,01:12.1,Finished
24180,1008,845,3,01:09.3,01:10.4,,14,16,0,69,,,01:14.3,+2 Laps
24181,1009,1,131,01:36.8,01:35.7,01:34.8,1,1,25,55,39:40.4,5980382,01:41.4,Finished
24182,1009,4,1,01:37.9,01:37.7,,15,11,0,54,,,01:42.4,+1 Lap
24183,1009,8,6,01:37.0,01:36.7,01:35.4,4,19,0,6,,,01:45.2,Power loss
24184,1009,20,6,01:36.8,01:36.3,01:35.1,3,2,18,55,2.581,5982963,01:40.9,Finished
24185,1009,154,210,01:37.6,01:36.7,01:36.2,7,9,2,54,,,01:43.2,+1 Lap
24186,1009,807,4,01:37.6,01:36.6,01:36.5,10,20,0,0,,,,Collision
24187,1009,815,10,01:37.3,01:37.5,,14,8,4,55,91.275,6071657,01:42.8,Finished
24188,1009,817,9,01:37.1,01:37.0,01:35.4,5,4,12,55,15.379,5995761,01:41.2,Finished
24189,1009,822,131,01:36.8,01:36.4,01:35.0,2,5,10,55,47.957,6028339,01:41.0,Finished
24190,1009,825,210,01:37.9,01:37.3,,13,10,1,54,,,01:42.8,+1 Lap
24191,1009,828,15,01:37.6,01:37.1,,12,18,0,24,,,01:46.1,Power loss
24192,1009,830,9,01:37.2,01:36.1,01:35.6,6,3,15,55,12.706,5993088,01:41.9,Finished
24193,1009,832,4,01:37.8,01:37.0,,11,6,8,55,72.548,6052930,01:41.4,Finished
24194,1009,838,1,01:38.6,,,18,14,0,54,,,01:43.2,+1 Lap
24195,1009,839,10,01:36.9,01:36.8,01:36.5,9,17,0,44,,,01:43.6,Engine
24196,1009,840,3,01:38.7,,,20,13,0,54,,,01:44.0,+1 Lap
24197,1009,842,5,01:38.2,,,17,16,0,46,,,01:44.0,Engine
24198,1009,843,5,01:38.0,,,16,12,0,54,,,01:44.2,+1 Lap
24199,1009,844,15,01:37.1,01:36.6,01:36.2,8,7,6,55,90.789,6071171,01:42.9,Finished
24200,1009,845,3,01:38.6,,,19,15,0,54,,,01:43.8,+1 Lap
24201,1010,1,131,01:22.0,01:21.0,01:20.5,1,2,18,58,20.886,5148211,01:26.1,Finished
24202,1010,8,51,01:23.0,01:22.3,01:22.3,9,8,4,57,,,01:28.3,+1 Lap
24203,1010,9,3,01:26.1,,,20,17,0,55,,,01:29.3,+3 Laps
24204,1010,20,6,01:22.9,01:21.9,01:21.2,3,4,12,58,57.109,5184434,01:28.0,Finished
24205,1010,154,210,01:23.0,01:21.9,01:21.8,6,18,0,29,,,01:28.5,Wheel
24206,1010,807,4,01:22.5,01:22.6,,11,7,6,57,,,01:28.4,+1 Lap
24207,1010,815,211,01:22.9,01:22.5,01:22.8,10,13,0,57,,,01:28.5,+1 Lap
24208,1010,817,4,01:22.9,01:22.6,,12,19,0,28,,,01:29.8,Damage
24209,1010,822,131,01:22.4,01:21.2,01:20.6,2,1,26,58,25:27.3,5127325,01:25.6,Finished
24210,1010,825,210,01:22.5,01:22.2,01:22.1,7,6,8,58,87.156,5214481,01:28.2,Finished
24211,1010,826,5,01:22.5,01:22.8,,15,10,1,57,,,01:27.4,+1 Lap
24212,1010,830,9,01:22.9,01:21.7,01:21.3,4,3,15,58,22.52,5149845,01:26.3,Finished
24213,1010,832,1,01:23.1,,,18,20,0,9,,,01:30.9,Engine
24214,1010,840,211,01:23.0,,,16,9,2,57,,,01:27.6,+1 Lap
24215,1010,841,51,01:22.4,01:22.7,,14,15,0,57,,,01:28.5,+1 Lap
24216,1010,842,9,01:23.0,,,17,11,0,57,,,01:27.2,+1 Lap
24217,1010,844,6,01:22.0,01:21.7,01:21.4,5,5,10,58,58.23,5185555,01:26.9,Finished
24218,1010,846,1,01:22.7,01:22.4,01:22.3,8,12,0,57,,,01:28.6,+1 Lap
24219,1010,847,3,01:24.4,,,19,16,0,56,,,01:28.7,+2 Laps
24220,1010,848,5,01:22.8,01:22.6,,13,14,0,57,,,01:28.2,+1 Lap
24221,1011,1,131,01:29.3,01:28.6,01:28.2,3,1,25,57,34:21.3,5661295,01:33.5,Finished
24222,1011,8,51,01:30.0,01:29.5,01:29.0,8,7,6,57,47.47,5708765,01:35.6,Finished
24223,1011,9,3,01:31.8,,,20,16,0,55,,,01:37.9,+2 Laps
24224,1011,20,6,01:28.7,01:28.4,01:28.2,2,5,10,57,36.068,5697363,01:34.9,Finished
24225,1011,154,210,01:29.7,01:29.2,01:29.0,11,20,0,16,,,01:37.3,Retired
24226,1011,807,4,01:30.0,,,17,17,0,53,,,01:35.2,Engine
24227,1011,815,211,01:29.9,01:29.8,,14,10,1,57,63.696,5724991,01:36.3,Finished
24228,1011,817,4,01:29.9,01:29.5,,10,18,0,53,,,01:36.7,Out of fuel
24229,1011,822,131,01:29.5,01:28.8,01:28.3,4,2,18,57,2.98,5664275,01:34.2,Finished
24230,1011,825,210,01:29.5,01:29.0,01:28.8,6,13,0,56,,,01:35.9,+1 Lap
24231,1011,826,5,01:29.9,01:29.9,,15,12,0,56,,,01:34.9,+1 Lap
24232,1011,830,9,01:29.6,01:29.1,01:28.8,5,4,12,57,6.408,5667703,01:35.3,Finished
24233,1011,832,1,01:29.5,01:29.1,01:28.8,7,19,0,53,,,01:35.6,Collision damage
24234,1011,840,211,01:30.2,,,18,14,0,56,,,01:37.0,+1 Lap
24235,1011,841,51,01:30.0,,,16,11,0,57,64.599,5725894,01:35.2,Finished
24236,1011,842,9,01:29.9,01:29.5,,13,8,4,57,58.094,5719389,01:35.3,Finished
24237,1011,844,6,01:28.5,01:28.0,01:27.9,1,3,16,57,6.131,5667426,01:33.4,Finished
24238,1011,846,1,01:29.4,01:29.3,01:29.0,9,6,8,57,45.754,5707049,01:35.8,Finished
24239,1011,847,3,01:31.8,,,19,15,0,56,,,01:37.3,+1 Lap
24240,1011,848,5,01:29.5,01:29.5,,12,9,2,57,62.697,5723992,01:36.8,Finished
24241,1012,1,131,01:33.1,01:31.6,01:31.6,2,1,25,56,32:06.4,5526350,01:35.9,Finished
24242,1012,8,51,01:34.1,01:33.4,,13,9,2,55,,,01:37.8,+1 Lap
24243,1012,9,3,01:35.3,,,18,17,0,54,,,01:39.8,+2 Laps
24244,1012,20,6,01:33.6,01:32.2,01:31.8,3,3,15,56,13.744,5540094,01:34.8,Finished
24245,1012,154,210,01:33.8,01:33.2,,10,11,0,55,,,01:36.9,+1 Lap
24246,1012,807,4,01:33.6,01:34.0,01:33.0,8,20,0,16,,,01:39.7,Power Unit
24247,1012,815,211,01:34.0,01:33.3,,12,8,4,55,,,01:38.7,+1 Lap
24248,1012,817,4,01:33.7,01:33.2,01:33.0,7,7,6,55,,,01:38.6,+1 Lap
24249,1012,822,131,01:32.7,01:31.7,01:31.5,1,2,18,56,6.552,5532902,01:34.9,Finished
24250,1012,825,210,01:34.0,01:33.2,,9,13,0,55,,,01:37.5,+1 Lap
24251,1012,826,5,01:33.8,01:33.2,,11,19,0,41,,,01:38.0,Collision
24252,1012,830,9,01:33.3,01:32.4,01:32.1,5,4,12,56,27.627,5553977,01:36.1,Finished
24253,1012,832,1,01:33.7,01:33.5,,14,14,0,55,,,01:37.5,+1 Lap
24254,1012,840,211,01:34.3,,,16,12,0,55,,,01:36.7,+1 Lap
24255,1012,841,51,,,,19,15,0,55,,,01:38.0,+1 Lap
24256,1012,842,9,01:33.9,01:32.9,01:32.9,6,6,9,56,89.307,5615657,01:34.7,Finished
24257,1012,844,6,01:32.7,01:32.3,01:31.9,4,5,10,56,31.276,5557626,01:34.9,Finished
24258,1012,846,1,01:34.1,01:34.0,,15,18,0,50,,,01:38.3,Collision
24259,1012,847,3,01:35.3,,,17,16,0,54,,,01:37.3,+2 Laps
