race_ID,constructor_ID,year,round,circuit_name,constructor_name,entries,points,avg_starting_position,avg_finish_position,avg_position_change,q3_starts,q3_rate,issues,issue_rate,podiums,wins,is_miami,is_mclaren,is_2026_current_form
21,2,2008,4,Spanish Grand Prix,BMW Sauber,2,5.0,6.5,6.5,0.0,2,1.0,0,0.0,0,0,0,0,0
21,3,2008,4,Spanish Grand Prix,Williams,2,2.0,13.5,10.5,3.0,0,0.0,1,0.5,0,0,0,0,0
21,4,2008,4,Spanish Grand Prix,Renault,2,0.0,6.0,17.5,-11.5,2,1.0,2,1.0,0,0,0,0,0
21,5,2008,4,Spanish Grand Prix,Toro Rosso,2,0.0,17.0,20.5,-3.5,0,0.0,2,1.0,0,0,0,0,0
21,6,2008,4,Spanish Grand Prix,Ferrari,2,18.0,2.0,1.5,0.5,2,1.0,0,0.0,2,1,0,0,0
21,7,2008,4,Spanish Grand Prix,Toyota,2,1.0,11.0,9.5,1.5,1,0.5,0,0.0,0,0,0,0,0
21,8,2008,4,Spanish Grand Prix,Super Aguri,2,0.0,21.5,15.5,6.0,0,0.0,1,0.5,0,0,0,0,0
21,9,2008,4,Spanish Grand Prix,Red Bull,2,4.0,12.0,8.5,3.5,1,0.5,0,0.0,0,0,0,0,0
21,10,2008,4,Spanish Grand Prix,Force India,2,0.0,19.5,15.5,4.0,0,0.0,1,0.5,0,0,0,0,0
21,11,2008,4,Spanish Grand Prix,Honda,2,3.0,12.0,11.0,1.0,0,0.0,1,0.5,0,0,0,0,0
22,1,2008,5,Turkish Grand Prix,McLaren,2,8.0,2.5,7.0,-4.5,2,1.0,0,0.0,1,0,0,1,0
22,2,2008,5,Turkish Grand Prix,BMW Sauber,2,9.0,7.0,4.5,2.5,2,1.0,0,0.0,0,0,0,0,0
22,3,2008,5,Turkish Grand Prix,Williams,2,1.0,13.5,13.5,0.0,0,0.0,1,0.5,0,0,0,0,0
22,4,2008,5,Turkish Grand Prix,Renault,2,3.0,12.0,10.5,1.5,1,0.5,0,0.0,0,0,0,0,0
22,5,2008,5,Turkish Grand Prix,Toro Rosso,2,0.0,16.0,17.5,-1.5,0,0.0,1,0.5,0,0,0,0,0
22,6,2008,5,Turkish Grand Prix,Ferrari,2,16.0,2.5,2.0,0.5,2,1.0,0,0.0,2,1,0,0,0
22,7,2008,5,Turkish Grand Prix,Toyota,2,0.0,11.5,11.5,0.0,1,0.5,0,0.0,0,0,0,0,0
22,9,2008,5,Turkish Grand Prix,Red Bull,2,2.0,8.0,8.0,0.0,2,1.0,0,0.0,0,0,0,0,0
22,10,2008,5,Turkish Grand Prix,Force India,2,0.0,19.5,18.0,1.5,0,0.0,1,0.5,0,0,0,0,0
22,11,2008,5,Turkish Grand Prix,Honda,2,0.0,12.5,12.5,0.0,0,0.0,0,0.0,0,0,0,0,0
23,1,2008,6,Monaco Grand Prix,McLaren,2,11.0,3.5,4.5,-1.0,2,1.0,0,0.0,1,1,0,1,0
23,2,2008,6,Monaco Grand Prix,BMW Sauber,2,8.0,8.5,8.0,0.5,1,0.5,0,0.0,1,0,0,0,0
23,3,2008,6,Monaco Grand Prix,Williams,2,2.0,9.5,11.5,-2.0,1,0.5,1,0.5,0,0,0,0,0
23,4,2008,6,Monaco Grand Prix,Renault,2,0.0,12.0,13.5,-1.5,1,0.5,1,0.5,0,0,0,0,0
23,5,2008,6,Monaco Grand Prix,Toro Rosso,2,4.0,17.5,12.5,5.0,0,0.0,1,0.5,0,0,0,0,0
23,6,2008,6,Monaco Grand Prix,Ferrari,2,6.0,1.5,6.0,-4.5,2,1.0,0,0.0,1,0,0,0,0
23,7,2008,6,Monaco Grand Prix,Toyota,2,0.0,9.0,12.5,-3.5,1,0.5,0,0.0,0,0,0,0,0
23,9,2008,6,Monaco Grand Prix,Red Bull,2,5.0,12.0,11.5,0.5,1,0.5,1,0.5,0,0,0,0,0
23,10,2008,6,Monaco Grand Prix,Force India,2,0.0,19.0,16.5,2.5,0,0.0,2,1.0,0,0,0,0,0
23,11,2008,6,Monaco Grand Prix,Honda,2,3.0,12.5,8.5,4.0,0,0.0,0,0.0,0,0,0,0,0
24,1,2008,7,Canadian Grand Prix,McLaren,2,0.0,4.0,14.0,-10.0,2,1.0,1,0.5,0,0,0,1,0
24,2,2008,7,Canadian Grand Prix,BMW Sauber,2,18.0,5.0,1.5,3.5,2,1.0,0,0.0,2,1,0,0,0
24,3,2008,7,Canadian Grand Prix,Williams,2,0.0,8.5,12.5,-4.0,1,0.5,1,0.5,0,0,0,0,0
24,4,2008,7,Canadian Grand Prix,Renault,2,0.0,9.5,16.5,-7.0,1,0.5,2,1.0,0,0,0,0,0
24,5,2008,7,Canadian Grand Prix,Toro Rosso,2,1.0,18.5,10.5,8.0,0,0.0,0,0.0,0,0,0,0,0
24,6,2008,7,Canadian Grand Prix,Ferrari,2,4.0,4.5,11.5,-7.0,2,1.0,1,0.5,0,0,0,0,0
24,7,2008,7,Canadian Grand Prix,Toyota,2,8.0,12.5,5.0,7.5,0,0.0,0,0.0,0,0,0,0,0
24,9,2008,7,Canadian Grand Prix,Red Bull,2,6.0,11.5,7.5,4.0,0,0.0,0,0.0,1,0,0,0,0
24,10,2008,7,Canadian Grand Prix,Force India,2,0.0,16.5,17.0,-0.5,0,0.0,2,1.0,0,0,0,0,0
24,11,2008,7,Canadian Grand Prix,Honda,2,2.0,14.5,9.0,5.5,1,0.5,0,0.0,0,0,0,0,0
25,1,2008,8,French Grand Prix,McLaren,2,5.0,11.5,7.0,4.5,2,1.0,0,0.0,0,0,0,1,0
25,2,2008,8,French Grand Prix,BMW Sauber,2,4.0,8.0,9.0,-1.0,1,0.5,0,0.0,0,0,0,0,0
25,3,2008,8,French Grand Prix,Williams,2,0.0,17.0,15.5,1.5,0,0.0,0,0.0,0,0,0,0,0
25,4,2008,8,French Grand Prix,Renault,2,3.0,6.0,7.5,-1.5,1,0.5,0,0.0,0,0,0,0,0
25,5,2008,8,French Grand Prix,Toro Rosso,2,0.0,13.0,14.5,-1.5,0,0.0,0,0.0,0,0,0,0,0
25,6,2008,8,French Grand Prix,Ferrari,2,18.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
25,7,2008,8,French Grand Prix,Toyota,2,6.0,6.0,7.0,-1.0,2,1.0,0,0.0,1,0,0,0,0
25,9,2008,8,French Grand Prix,Red Bull,2,3.0,6.5,7.5,-1.0,2,1.0,0,0.0,0,0,0,0,0
25,10,2008,8,French Grand Prix,Force India,2,0.0,17.5,18.5,-1.0,0,0.0,0,0.0,0,0,0,0,0
25,11,2008,8,French Grand Prix,Honda,2,0.0,18.0,17.0,1.0,0,0.0,1,0.5,0,0,0,0,0
26,1,2008,9,British Grand Prix,McLaren,2,14.0,2.5,3.0,-0.5,2,1.0,0,0.0,1,1,0,1,0
26,2,2008,9,British Grand Prix,BMW Sauber,2,8.0,7.5,8.0,-0.5,1,0.5,1,0.5,1,0,0,0,0
26,3,2008,9,British Grand Prix,Williams,2,1.0,17.5,8.5,9.0,0,0.0,0,0.0,0,0,0,0,0
26,4,2008,9,British Grand Prix,Renault,2,3.0,6.5,11.0,-4.5,2,1.0,1,0.5,0,0,0,0,0
26,5,2008,9,British Grand Prix,Toro Rosso,2,0.0,10.5,15.0,-4.5,1,0.5,1,0.5,0,0,0,0,0
26,6,2008,9,British Grand Prix,Ferrari,2,5.0,6.0,8.5,-2.5,2,1.0,0,0.0,0,0,0,0,0
26,7,2008,9,British Grand Prix,Toyota,2,2.0,13.0,9.5,3.5,0,0.0,0,0.0,0,0,0,0,0
26,9,2008,9,British Grand Prix,Red Bull,2,0.0,6.5,15.0,-8.5,1,0.5,1,0.5,0,0,0,0,0
26,10,2008,9,British Grand Prix,Force India,2,0.0,18.5,17.5,1.0,0,0.0,2,1.0,0,0,0,0,0
26,11,2008,9,British Grand Prix,Honda,2,6.0,16.5,9.0,7.5,0,0.0,1,0.5,1,0,0,0,0
27,1,2008,10,German Grand Prix,McLaren,2,14.0,2.0,3.0,-1.0,2,1.0,0,0.0,1,1,0,1,0
27,2,2008,10,German Grand Prix,BMW Sauber,2,7.0,9.5,5.5,4.0,1,0.5,0,0.0,0,0,0,0,0
27,3,2008,10,German Grand Prix,Williams,2,0.0,14.5,12.0,2.5,0,0.0,0,0.0,0,0,0,0,0
27,4,2008,10,German Grand Prix,Renault,2,8.0,11.0,6.5,4.5,1,0.5,0,0.0,1,0,0,0,0
27,5,2008,10,German Grand Prix,Toro Rosso,2,1.0,12.0,10.0,2.0,1,0.5,0,0.0,0,0,0,0,0
27,6,2008,10,German Grand Prix,Ferrari,2,9.0,4.0,4.5,-0.5,2,1.0,0,0.0,1,0,0,0,0
27,7,2008,10,German Grand Prix,Toyota,2,0.0,7.5,14.5,-7.0,1,0.5,1,0.5,0,0,0,0,0
27,9,2008,10,German Grand Prix,Red Bull,2,0.0,9.0,16.0,-7.0,2,1.0,1,0.5,0,0,0,0,0
27,10,2008,10,German Grand Prix,Force India,2,0.0,19.5,15.5,4.0,0,0.0,0,0.0,0,0,0,0,0
27,11,2008,10,German Grand Prix,Honda,2,0.0,16.0,17.5,-1.5,0,0.0,1,0.5,0,0,0,0,0
28,1,2008,11,Hungarian Grand Prix,McLaren,2,14.0,1.5,3.0,-1.5,2,1.0,0,0.0,1,1,0,1,0
28,2,2008,11,Hungarian Grand Prix,BMW Sauber,2,1.0,9.5,9.0,0.5,1,0.5,0,0.0,0,0,0,0,0
28,3,2008,11,Hungarian Grand Prix,Williams,2,0.0,15.0,13.5,1.5,0,0.0,0,0.0,0,0,0,0,0
28,4,2008,11,Hungarian Grand Prix,Renault,2,8.0,8.5,5.0,3.5,2,1.0,0,0.0,0,0,0,0,0
28,5,2008,11,Hungarian Grand Prix,Toro Rosso,2,0.0,15.0,19.0,-4.0,0,0.0,1,0.5,0,0,0,0,0
28,6,2008,11,Hungarian Grand Prix,Ferrari,2,6.0,4.5,10.0,-5.5,2,1.0,1,0.5,1,0,0,0,0
28,7,2008,11,Hungarian Grand Prix,Toyota,2,10.0,7.0,4.5,2.5,2,1.0,0,0.0,1,0,0,0,0
28,9,2008,11,Hungarian Grand Prix,Red Bull,2,0.0,10.5,10.0,0.5,1,0.5,0,0.0,0,0,0,0,0
28,10,2008,11,Hungarian Grand Prix,Force India,2,0.0,19.0,17.0,2.0,0,0.0,1,0.5,0,0,0,0,0
28,11,2008,11,Hungarian Grand Prix,Honda,2,0.0,14.5,14.0,0.5,0,0.0,0,0.0,0,0,0,0,0
29,1,2008,12,European Grand Prix,McLaren,2,13.0,3.5,3.0,0.5,2,1.0,0,0.0,1,0,0,1,0
29,2,2008,12,European Grand Prix,BMW Sauber,2,6.0,5.5,6.0,-0.5,2,1.0,0,0.0,1,0,0,0,0
29,3,2008,12,European Grand Prix,Williams,2,1.0,10.0,11.5,-1.5,1,0.5,0,0.0,0,0,0,0,0
29,4,2008,12,European Grand Prix,Renault,2,0.0,13.5,15.5,-2.0,0,0.0,1,0.5,0,0,0,0,0
29,5,2008,12,European Grand Prix,Toro Rosso,2,3.0,8.0,8.0,0.0,2,1.0,0,0.0,0,0,0,0,0
29,6,2008,12,European Grand Prix,Ferrari,2,10.0,2.5,9.5,-7.0,2,1.0,1,0.5,1,1,0,0,0
29,7,2008,12,European Grand Prix,Toyota,2,6.0,10.0,6.0,4.0,1,0.5,0,0.0,0,0,0,0,0
29,9,2008,12,European Grand Prix,Red Bull,2,0.0,15.5,14.5,1.0,0,0.0,0,0.0,0,0,0,0,0
29,10,2008,12,European Grand Prix,Force India,2,0.0,19.0,16.5,2.5,0,0.0,1,0.5,0,0,0,0,0
29,11,2008,12,European Grand Prix,Honda,2,0.0,17.5,14.5,3.0,0,0.0,0,0.0,0,0,0,0,0
30,1,2008,13,Belgian Grand Prix,McLaren,2,6.0,2.0,6.5,-4.5,2,1.0,1,0.5,1,0,0,1,0
30,2,2008,13,Belgian Grand Prix,BMW Sauber,2,11.0,6.5,4.0,2.5,2,1.0,0,0.0,1,0,0,0,0
30,3,2008,13,Belgian Grand Prix,Williams,2,0.0,17.0,13.0,4.0,0,0.0,0,0.0,0,0,0,0,0
30,4,2008,13,Belgian Grand Prix,Renault,2,5.0,9.0,12.0,-3.0,1,0.5,1,0.5,0,0,0,0,0
30,5,2008,13,Belgian Grand Prix,Toro Rosso,2,6.0,9.5,6.0,3.5,2,1.0,0,0.0,0,0,0,0,0
30,6,2008,13,Belgian Grand Prix,Ferrari,2,10.0,3.0,9.5,-6.5,2,1.0,1,0.5,1,1,0,0,0
30,7,2008,13,Belgian Grand Prix,Toyota,2,0.0,12.0,12.5,-0.5,0,0.0,0,0.0,0,0,0,0,0
30,9,2008,13,Belgian Grand Prix,Red Bull,2,1.0,10.5,9.5,1.0,1,0.5,0,0.0,0,0,0,0,0
30,10,2008,13,Belgian Grand Prix,Force India,2,0.0,19.0,15.0,4.0,0,0.0,0,0.0,0,0,0,0,0
30,11,2008,13,Belgian Grand Prix,Honda,2,0.0,16.5,17.0,-0.5,0,0.0,1,0.5,0,0,0,0,0
31,1,2008,14,Italian Grand Prix,McLaren,2,10.0,8.5,4.5,4.0,1,0.5,0,0.0,1,0,0,1,0
31,2,2008,14,Italian Grand Prix,BMW Sauber,2,10.0,10.5,4.0,6.5,1,0.5,0,0.0,1,0,0,0,0
31,3,2008,14,Italian Grand Prix,Williams,2,0.0,11.5,13.0,-1.5,1,0.5,0,0.0,0,0,0,0,0
31,4,2008,14,Italian Grand Prix,Renault,2,5.0,12.5,7.0,5.5,1,0.5,0,0.0,0,0,0,0,0
31,5,2008,14,Italian Grand Prix,Toro Rosso,2,10.0,2.5,9.5,-7.0,2,1.0,0,0.0,1,1,0,0,0
31,6,2008,14,Italian Grand Prix,Ferrari,2,3.0,10.0,7.5,2.5,1,0.5,0,0.0,0,0,0,0,0
31,7,2008,14,Italian Grand Prix,Toyota,2,0.0,8.0,12.0,-4.0,2,1.0,0,0.0,0,0,0,0,0
31,9,2008,14,Italian Grand Prix,Red Bull,2,1.0,8.0,12.0,-4.0,1,0.5,0,0.0,0,0,0,0,0
31,10,2008,14,Italian Grand Prix,Force India,2,0.0,16.0,19.5,-3.5,0,0.0,1,0.5,0,0,0,0,0
31,11,2008,14,Italian Grand Prix,Honda,2,0.0,17.5,16.0,1.5,0,0.0,0,0.0,0,0,0,0,0
32,1,2008,15,Singapore Grand Prix,McLaren,2,6.0,3.5,6.5,-3.0,2,1.0,0,0.0,1,0,0,1,0
32,2,2008,15,Singapore Grand Prix,BMW Sauber,2,3.0,6.5,8.5,-2.0,2,1.0,0,0.0,0,0,0,0,0
32,3,2008,15,Singapore Grand Prix,Williams,2,9.0,9.0,5.0,4.0,2,1.0,0,0.0,1,0,0,0,0
32,4,2008,15,Singapore Grand Prix,Renault,2,10.0,15.5,10.5,5.0,0,0.0,1,0.5,1,1,0,0,0
32,5,2008,15,Singapore Grand Prix,Toro Rosso,2,4.0,11.5,8.5,3.0,1,0.5,0,0.0,0,0,0,0,0
32,6,2008,15,Singapore Grand Prix,Ferrari,2,0.0,2.0,14.0,-12.0,2,1.0,1,0.5,0,0,0,0,0
32,7,2008,15,Singapore Grand Prix,Toyota,2,5.0,9.0,10.0,-1.0,1,0.5,1,0.5,0,0,0,0,0
32,9,2008,15,Singapore Grand Prix,Red Bull,2,2.0,13.5,12.5,1.0,0,0.0,1,0.5,0,0,0,0,0
32,10,2008,15,Singapore Grand Prix,Force India,2,0.0,19.5,15.5,4.0,0,0.0,1,0.5,0,0,0,0,0
32,11,2008,15,Singapore Grand Prix,Honda,2,0.0,15.0,14.0,1.0,0,0.0,1,0.5,0,0,0,0,0
33,1,2008,16,Japanese Grand Prix,McLaren,2,0.0,2.0,14.5,-12.5,2,1.0,1,0.5,0,0,0,1,0
33,2,2008,16,Japanese Grand Prix,BMW Sauber,2,8.0,11.0,5.5,5.5,1,0.5,0,0.0,1,0,0,0,0
33,3,2008,16,Japanese Grand Prix,Williams,2,0.0,14.5,13.0,1.5,0,0.0,0,0.0,0,0,0,0,0
33,4,2008,16,Japanese Grand Prix,Renault,2,15.0,8.0,2.5,5.5,1,0.5,0,0.0,1,1,0,0,0
33,5,2008,16,Japanese Grand Prix,Toro Rosso,2,3.0,9.5,8.0,1.5,2,1.0,0,0.0,0,0,0,0,0
33,6,2008,16,Japanese Grand Prix,Ferrari,2,8.0,3.5,5.0,-1.5,2,1.0,0,0.0,1,0,0,0,0
33,7,2008,16,Japanese Grand Prix,Toyota,2,4.0,7.5,12.0,-4.5,2,1.0,1,0.5,0,0,0,0,0
33,9,2008,16,Japanese Grand Prix,Red Bull,2,1.0,12.0,14.0,-2.0,0,0.0,1,0.5,0,0,0,0,0
33,10,2008,16,Japanese Grand Prix,Force India,2,0.0,19.5,17.0,2.5,0,0.0,2,1.0,0,0,0,0,0
33,11,2008,16,Japanese Grand Prix,Honda,2,0.0,17.5,13.5,4.0,0,0.0,0,0.0,0,0,0,0,0
34,1,2008,17,Chinese Grand Prix,McLaren,2,10.0,3.0,9.5,-6.5,2,1.0,1,0.5,1,1,0,1,0
34,2,2008,17,Chinese Grand Prix,BMW Sauber,2,7.0,10.0,5.5,4.5,1,0.5,0,0.0,0,0,0,0,0
34,3,2008,17,Chinese Grand Prix,Williams,2,0.0,15.5,13.5,2.0,0,0.0,0,0.0,0,0,0,0,0
34,4,2008,17,Chinese Grand Prix,Renault,2,6.0,7.0,6.0,1.0,1,0.5,0,0.0,0,0,0,0,0
34,5,2008,17,Chinese Grand Prix,Toro Rosso,2,0.0,7.0,11.0,-4.0,2,1.0,0,0.0,0,0,0,0,0
34,6,2008,17,Chinese Grand Prix,Ferrari,2,14.0,2.5,2.5,0.0,2,1.0,0,0.0,2,0,0,0,0
34,7,2008,17,Chinese Grand Prix,Toyota,2,2.0,9.5,13.5,-4.0,1,0.5,1,0.5,0,0,0,0,0
34,9,2008,17,Chinese Grand Prix,Red Bull,2,0.0,15.5,12.0,3.5,1,0.5,0,0.0,0,0,0,0,0
34,10,2008,17,Chinese Grand Prix,Force India,2,0.0,19.5,18.0,1.5,0,0.0,1,0.5,0,0,0,0,0
34,11,2008,17,Chinese Grand Prix,Honda,2,0.0,15.5,13.5,2.0,0,0.0,0,0.0,0,0,0,0,0
35,1,2008,18,Brazilian Grand Prix,McLaren,2,6.0,4.5,6.0,-1.5,2,1.0,0,0.0,0,0,0,1,0
35,2,2008,18,Brazilian Grand Prix,BMW Sauber,2,0.0,10.5,10.5,0.0,1,0.5,0,0.0,0,0,0,0,0
35,3,2008,18,Brazilian Grand Prix,Williams,2,0.0,17.0,14.5,2.5,0,0.0,0,0.0,0,0,0,0,0
35,4,2008,18,Brazilian Grand Prix,Renault,2,8.0,8.5,10.5,-2.0,1,0.5,1,0.5,1,0,0,0,0
35,5,2008,18,Brazilian Grand Prix,Toro Rosso,2,5.0,8.0,9.0,-1.0,2,1.0,0,0.0,0,0,0,0,0
35,6,2008,18,Brazilian Grand Prix,Ferrari,2,16.0,2.0,2.0,0.0,2,1.0,0,0.0,2,1,0,0,0
35,7,2008,18,Brazilian Grand Prix,Toyota,2,4.0,6.0,7.0,-1.0,2,1.0,0,0.0,0,0,0,0,0
35,9,2008,18,Brazilian Grand Prix,Red Bull,2,0.0,13.0,14.5,-1.5,0,0.0,1,0.5,0,0,0,0,0
35,10,2008,18,Brazilian Grand Prix,Force India,2,0.0,19.5,17.0,2.5,0,0.0,0,0.0,0,0,0,0,0
35,11,2008,18,Brazilian Grand Prix,Honda,2,0.0,16.0,14.0,2.0,0,0.0,0,0.0,0,0,0,0,0
36,1,2007,1,Australian Grand Prix,McLaren,2,14.0,3.0,2.5,0.5,2,1.0,0,0.0,2,0,0,1,0
36,2,2007,1,Australian Grand Prix,BMW Sauber,2,5.0,4.0,12.0,-8.0,2,1.0,1,0.5,0,0,0,0,0
36,3,2007,1,Australian Grand Prix,Williams,2,2.0,13.5,12.5,1.0,0,0.0,1,0.5,0,0,0,0,0
36,4,2007,1,Australian Grand Prix,Renault,2,4.0,9.5,7.5,2.0,1,0.5,0,0.0,0,0,0,0,0
36,6,2007,1,Australian Grand Prix,Ferrari,2,13.0,11.5,3.5,8.0,1,0.5,0,0.0,1,1,0,0,0
36,8,2007,1,Australian Grand Prix,Super Aguri,2,0.0,10.5,14.0,-3.5,1,0.5,0,0.0,0,0,0,0,0
36,9,2007,1,Australian Grand Prix,Red Bull,2,0.0,12.5,16.0,-3.5,1,0.5,1,0.5,0,0,0,0,0
36,7,2007,1,Australian Grand Prix,Toyota,2,1.0,8.5,8.5,0.0,2,1.0,0,0.0,0,0,0,0,0
36,12,2007,1,Australian Grand Prix,Spyker,2,0.0,20.5,19.5,1.0,0,0.0,1,0.5,0,0,0,0,0
36,11,2007,1,Australian Grand Prix,Honda,2,0.0,15.0,13.0,2.0,0,0.0,0,0.0,0,0,0,0,0
36,5,2007,1,Australian Grand Prix,Toro Rosso,2,0.0,18.0,17.5,0.5,0,0.0,1,0.5,0,0,0,0,0
37,1,2007,2,Malaysian Grand Prix,McLaren,2,18.0,3.0,1.5,1.5,2,1.0,0,0.0,2,1,0,1,0
37,2,2007,2,Malaysian Grand Prix,BMW Sauber,2,5.0,6.0,11.0,-5.0,2,1.0,0,0.0,0,0,0,0,0
37,3,2007,2,Malaysian Grand Prix,Williams,2,0.0,12.5,14.0,-1.5,1,0.5,1,0.5,0,0,0,0,0
37,4,2007,2,Malaysian Grand Prix,Renault,2,4.0,11.5,7.0,4.5,0,0.0,0,0.0,0,0,0,0,0
37,6,2007,2,Malaysian Grand Prix,Ferrari,2,10.0,2.0,4.0,-2.0,2,1.0,0,0.0,1,0,0,0,0
37,8,2007,2,Malaysian Grand Prix,Super Aguri,2,0.0,16.0,14.5,1.5,0,0.0,0,0.0,0,0,0,0,0
37,9,2007,2,Malaysian Grand Prix,Red Bull,2,0.0,11.5,15.0,-3.5,1,0.5,1,0.5,0,0,0,0,0
37,7,2007,2,Malaysian Grand Prix,Toyota,2,2.0,8.5,11.0,-2.5,2,1.0,0,0.0,0,0,0,0,0
37,12,2007,2,Malaysian Grand Prix,Spyker,2,0.0,20.5,21.5,-1.0,0,0.0,2,1.0,0,0,0,0,0
37,11,2007,2,Malaysian Grand Prix,Honda,2,0.0,18.5,11.5,7.0,0,0.0,0,0.0,0,0,0,0,0
37,5,2007,2,Malaysian Grand Prix,Toro Rosso,2,0.0,16.5,15.5,1.0,0,0.0,0,0.0,0,0,0,0,0
38,1,2007,3,Bahrain Grand Prix,McLaren,2,12.0,3.0,3.5,-0.5,2,1.0,0,0.0,1,0,0,1,0
38,2,2007,3,Bahrain Grand Prix,BMW Sauber,2,8.0,5.5,5.0,0.5,2,1.0,0,0.0,0,0,0,0,0
38,3,2007,3,Bahrain Grand Prix,Williams,2,0.0,10.5,10.5,0.0,1,0.5,0,0.0,0,0,0,0,0
38,4,2007,3,Bahrain Grand Prix,Renault,2,1.0,9.5,8.5,1.0,1,0.5,0,0.0,0,0,0,0,0
38,6,2007,3,Bahrain Grand Prix,Ferrari,2,16.0,2.0,2.0,0.0,2,1.0,0,0.0,2,1,0,0,0
38,8,2007,3,Bahrain Grand Prix,Super Aguri,2,0.0,15.0,17.5,-2.5,0,0.0,2,1.0,0,0,0,0,0
38,9,2007,3,Bahrain Grand Prix,Red Bull,2,0.0,14.5,17.5,-3.0,1,0.5,2,1.0,0,0,0,0,0
38,7,2007,3,Bahrain Grand Prix,Toyota,2,2.0,11.5,9.5,2.0,1,0.5,0,0.0,0,0,0,0,0
38,12,2007,3,Bahrain Grand Prix,Spyker,2,0.0,21.0,14.5,6.5,0,0.0,0,0.0,0,0,0,0,0
38,11,2007,3,Bahrain Grand Prix,Honda,2,0.0,15.5,17.0,-1.5,0,0.0,1,0.5,0,0,0,0,0
38,5,2007,3,Bahrain Grand Prix,Toro Rosso,2,0.0,18.5,21.0,-2.5,0,0.0,2,1.0,0,0,0,0,0
39,1,2007,4,Spanish Grand Prix,McLaren,2,14.0,3.0,2.5,0.5,2,1.0,0,0.0,2,0,0,1,0
39,2,2007,4,Spanish Grand Prix,BMW Sauber,2,5.0,6.0,9.5,-3.5,2,1.0,1,0.5,0,0,0,0,0
39,3,2007,4,Spanish Grand Prix,Williams,2,3.0,14.5,14.0,0.5,0,0.0,1,0.5,0,0,0,0,0
39,4,2007,4,Spanish Grand Prix,Renault,2,2.0,9.0,8.0,1.0,2,1.0,0,0.0,0,0,0,0,0
39,6,2007,4,Spanish Grand Prix,Ferrari,2,10.0,2.0,10.0,-8.0,2,1.0,1,0.5,1,1,0,0,0
39,8,2007,4,Spanish Grand Prix,Super Aguri,2,1.0,14.0,9.5,4.5,0,0.0,0,0.0,0,0,0,0,0
39,9,2007,4,Spanish Grand Prix,Red Bull,2,4.0,14.0,13.0,1.0,1,0.5,1,0.5,0,0,0,0,0
39,7,2007,4,Spanish Grand Prix,Toyota,2,0.0,11.5,18.0,-6.5,1,0.5,2,1.0,0,0,0,0,0
39,12,2007,4,Spanish Grand Prix,Spyker,2,0.0,20.5,13.5,7.0,0,0.0,0,0.0,0,0,0,0,0
39,11,2007,4,Spanish Grand Prix,Honda,2,0.0,13.0,11.0,2.0,0,0.0,0,0.0,0,0,0,0,0
39,5,2007,4,Spanish Grand Prix,Toro Rosso,2,0.0,19.0,17.5,1.5,0,0.0,2,1.0,0,0,0,0,0
40,1,2007,5,Monaco Grand Prix,McLaren,2,18.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,1,0
40,2,2007,5,Monaco Grand Prix,BMW Sauber,2,7.0,7.5,5.5,2.0,2,1.0,0,0.0,0,0,0,0,0
40,3,2007,5,Monaco Grand Prix,Williams,2,2.0,8.0,9.5,-1.5,1,0.5,0,0.0,0,0,0,0,0
40,4,2007,5,Monaco Grand Prix,Renault,2,5.0,9.5,8.5,1.0,1,0.5,1,0.5,0,0,0,0,0
40,6,2007,5,Monaco Grand Prix,Ferrari,2,7.0,9.5,5.5,4.0,1,0.5,0,0.0,1,0,0,0,0
40,8,2007,5,Monaco Grand Prix,Super Aguri,2,0.0,19.0,17.5,1.5,0,0.0,0,0.0,0,0,0,0,0
40,9,2007,5,Monaco Grand Prix,Red Bull,2,0.0,9.5,17.5,-8.0,1,0.5,1,0.5,0,0,0,0,0
40,7,2007,5,Monaco Grand Prix,Toyota,2,0.0,17.0,15.5,1.5,0,0.0,0,0.0,0,0,0,0,0
40,12,2007,5,Monaco Grand Prix,Spyker,2,0.0,20.5,19.5,1.0,0,0.0,2,1.0,0,0,0,0,0
40,11,2007,5,Monaco Grand Prix,Honda,2,0.0,9.5,10.5,-1.0,2,1.0,0,0.0,0,0,0,0,0
40,5,2007,5,Monaco Grand Prix,Toro Rosso,2,0.0,15.0,15.5,-0.5,0,0.0,1,0.5,0,0,0,0,0
41,1,2007,6,Canadian Grand Prix,McLaren,2,12.0,1.5,4.0,-2.5,2,1.0,0,0.0,1,1,0,1,0
41,2,2007,6,Canadian Grand Prix,BMW Sauber,2,8.0,5.5,9.5,-4.0,2,1.0,1,0.5,1,0,0,0,0
41,3,2007,6,Canadian Grand Prix,Williams,2,6.0,13.0,6.5,6.5,1,0.5,0,0.0,1,0,0,0,0
41,4,2007,6,Canadian Grand Prix,Renault,2,5.0,15.5,13.0,2.5,1,0.5,1,0.5,0,0,0,0,0
41,6,2007,6,Canadian Grand Prix,Ferrari,2,4.0,4.5,13.0,-8.5,2,1.0,1,0.5,0,0,0,0,0
41,8,2007,6,Canadian Grand Prix,Super Aguri,2,3.0,14.0,8.5,5.5,0,0.0,0,0.0,0,0,0,0,0
41,9,2007,6,Canadian Grand Prix,Red Bull,2,0.0,10.0,12.5,-2.5,1,0.5,1,0.5,0,0,0,0,0
